0.976704	-0.00859403	-0.214418	-1.98103	0.00516808	0.99985	-0.0165334	-0.221346	0.214527	0.0150401	0.976602	19.7763	
0.974692	-0.0129644	-0.223174	-2.16955	0.00901035	0.999784	-0.0187266	-0.229316	0.223369	0.0162418	0.974599	20.7584	
0.971523	-0.0195138	-0.236139	-2.15181	0.0151035	0.999676	-0.0204714	-0.252713	0.236462	0.0163219	0.971504	21.7579	
0.969397	-0.02035	-0.244653	-2.40256	0.0151277	0.999616	-0.023206	-0.275602	0.245031	0.0187948	0.969333	22.7257	
0.967276	-0.0163882	-0.253198	-2.69382	0.00975165	0.999576	-0.0274438	-0.30516	0.25354	0.0240767	0.967025	23.6819	
0.965175	-0.0130275	-0.261282	-2.9938	0.00537186	0.999536	-0.029993	-0.356206	0.261552	0.0275449	0.964796	24.6345	
0.96227	-0.0164208	-0.271602	-3.18247	0.00764887	0.999415	-0.0333243	-0.342316	0.271991	0.0299895	0.961833	25.6164	
0.959669	-0.0183553	-0.280534	-3.42014	0.00862538	0.999319	-0.035879	-0.382156	0.281001	0.0320122	0.959173	26.587	
0.957272	-0.016841	-0.288698	-3.69195	0.00582389	0.999223	-0.0389781	-0.398066	0.28913	0.0356313	0.956627	27.5492	
0.954897	-0.016358	-0.296486	-4.02427	0.00398853	0.999098	-0.0422773	-0.440349	0.29691	0.039188	0.954101	28.4914	
0.952469	-0.0171349	-0.304153	-4.33463	0.00277979	0.998864	-0.0475675	-0.490986	0.304622	0.0444611	0.951435	29.4407	
0.950315	-0.0188531	-0.310719	-4.61845	0.0016888	0.998462	-0.0554172	-0.546334	0.311286	0.0521391	0.948885	30.3979	
0.949229	-0.019843	-0.31396	-4.96612	0.000138529	0.998035	-0.0626595	-0.647487	0.314586	0.0594347	0.947366	31.3301	
0.948001	-0.0188578	-0.317709	-5.28867	-0.00415698	0.997424	-0.0716066	-0.717408	0.318241	0.0692038	0.94548	32.2741	
0.946835	-0.0189397	-0.321163	-5.65385	-0.00742446	0.996713	-0.0806668	-0.788433	0.321635	0.0787626	0.943582	33.2023	
0.944974	-0.0180369	-0.326649	-5.93406	-0.011345	0.996072	-0.0878215	-0.864082	0.326949	0.0866949	0.941057	34.1592	
0.943376	-0.0162106	-0.331329	-6.29215	-0.0160735	0.995398	-0.094466	-0.9561	0.331336	0.0944426	0.938774	35.0884	
0.941365	-0.0155258	-0.337034	-6.60039	-0.0193552	0.99481	-0.0998877	-1.06529	0.336835	0.100554	0.936179	36.0334	
0.939761	-0.0144781	-0.341525	-6.97217	-0.023464	0.994014	-0.106704	-1.13913	0.341026	0.10829	0.933796	36.9588	
0.938098	-0.0120218	-0.346162	-7.33847	-0.0281167	0.993456	-0.110698	-1.22391	0.345228	0.113578	0.931621	37.8854	
0.935897	-0.0112501	-0.352095	-7.65057	-0.0298859	0.993351	-0.111178	-1.36453	0.351005	0.114574	0.929338	38.825	
0.933623	-0.010873	-0.358091	-8.0236	-0.0307435	0.993421	-0.110319	-1.48142	0.356934	0.114006	0.927147	39.7454	
0.931042	-0.0110508	-0.364746	-8.36963	-0.0310539	0.993516	-0.109368	-1.58272	0.363589	0.113153	0.924662	40.6782	
0.928054	-0.0109407	-0.372284	-8.70569	-0.031511	0.993678	-0.107755	-1.69825	0.37111	0.111733	0.921842	41.6129	
0.924704	-0.0106224	-0.380538	-9.09933	-0.0315924	0.994021	-0.104517	-1.81176	0.379373	0.108669	0.91884	42.5251	
0.921442	-0.00856985	-0.388422	-9.51179	-0.0322809	0.994611	-0.0985232	-1.91941	0.387174	0.103322	0.916199	43.4297	
0.918148	-0.00407396	-0.396217	-9.96193	-0.0358744	0.994986	-0.093362	-2.0328	0.39461	0.0999342	0.913398	44.3154	
0.914388	-0.000158272	-0.40484	-10.3723	-0.0393695	0.995225	-0.0893105	-2.13391	0.402921	0.0976028	0.910016	45.2217	
0.910675	-0.000313041	-0.413124	-10.7906	-0.0390307	0.995462	-0.0867921	-2.21979	0.411276	0.0951639	0.90653	46.126	
0.906755	-0.000153674	-0.421657	-11.2316	-0.0397292	0.99552	-0.0857988	-2.31825	0.419781	0.0945506	0.902687	47.018	
0.902832	-0.000372974	-0.429994	-11.6819	-0.0398416	0.995625	-0.0845165	-2.39905	0.428144	0.0934358	0.898867	47.9073	
0.899754	0.00288912	-0.436387	-12.1443	-0.0430813	0.995681	-0.0822342	-2.50927	0.434265	0.0927907	0.895993	48.7871	
0.895166	0.00443685	-0.44571	-12.5486	-0.0450869	0.995723	-0.0806408	-2.62073	0.443446	0.0922827	0.891538	49.6949	
0.891331	0.00500881	-0.453326	-13.0215	-0.0443855	0.996099	-0.0762649	-2.70419	0.451176	0.0880984	0.888076	50.572	
0.887469	0.00832706	-0.460792	-13.4684	-0.0460585	0.996434	-0.0707003	-2.79564	0.45856	0.0839677	0.884688	51.4619	
0.88342	0.00765128	-0.46852	-13.9413	-0.0438068	0.996836	-0.066321	-2.86788	0.46653	0.0791136	0.88096	52.3401	
0.879419	0.00675109	-0.476	-14.415	-0.0428681	0.99696	-0.0650597	-2.9346	0.474114	0.07762	0.877035	53.2182	
0.876125	0.00491957	-0.482058	-14.9218	-0.0407947	0.997118	-0.0639672	-2.98645	0.480354	0.0757087	0.873801	54.0787	
0.872586	0.00700133	-0.48841	-15.3809	-0.0430122	0.997114	-0.0625514	-3.06994	0.486563	0.075589	0.870369	54.9632	
0.870099	0.00797435	-0.492812	-15.8668	-0.0428714	0.997304	-0.0595553	-3.17557	0.491008	0.0729466	0.868095	55.8308	
0.867371	0.00640855	-0.497621	-16.3674	-0.041511	0.997364	-0.0595106	-3.24001	0.495928	0.0722745	0.865351	56.6941	
0.866508	0.00731019	-0.499109	-16.8813	-0.0430918	0.997255	-0.0602057	-3.32556	0.497299	0.0736763	0.864445	57.5477	
0.866579	0.00707402	-0.49899	-17.416	-0.043683	0.997137	-0.0617267	-3.37248	0.497125	0.0752885	0.864407	58.3914	
0.866479	0.0070957	-0.499163	-17.9673	-0.0434199	0.997181	-0.0611959	-3.41641	0.497322	0.0746986	0.864344	59.2245	
0.86697	0.00587555	-0.498326	-18.5548	-0.040948	0.997389	-0.05948	-3.46712	0.496676	0.0719728	0.864947	60.0321	
0.866555	0.00529202	-0.499053	-19.0174	-0.0400508	0.997456	-0.058967	-3.54723	0.497472	0.0710856	0.864563	60.9151	
0.864477	0.0018166	-0.502669	-19.5182	-0.0366487	0.99756	-0.0594223	-3.60169	0.501335	0.0697913	0.862434	61.779	
0.864919	0.00069181	-0.501911	-20.0599	-0.035201	0.99762	-0.059285	-3.68281	0.500676	0.0689445	0.862885	62.6156	
0.864189	-0.000483502	-0.503167	-20.6519	-0.0325653	0.997849	-0.0568897	-3.74015	0.502113	0.0655492	0.862314	63.4195	
0.862327	-0.00111532	-0.50635	-21.2057	-0.0296073	0.998176	-0.0526206	-3.78865	0.505485	0.0603678	0.860721	64.2507	
0.859595	-0.0016444	-0.510974	-21.7339	-0.0269933	0.998452	-0.0486232	-3.85013	0.510263	0.0555891	0.85822	65.0976	
0.855261	-0.00244499	-0.518192	-22.2446	-0.0257467	0.998553	-0.0472056	-3.8996	0.517558	0.0537149	0.85396	65.9559	
0.8501	-0.00566409	-0.52659	-22.7768	-0.0240608	0.99848	-0.0495823	-3.95921	0.526071	0.0548201	0.848672	66.8005	
0.844469	-0.0099143	-0.535513	-23.3562	-0.0217981	0.998364	-0.0528576	-4.00897	0.535161	0.0563098	0.842871	67.614	
0.837852	-0.0117641	-0.54577	-23.8968	-0.0209978	0.998333	-0.0537544	-4.04781	0.545493	0.0564983	0.836209	68.4544	
0.832301	-0.00859683	-0.554257	-24.4789	-0.0218003	0.998599	-0.0482252	-4.11554	0.553895	0.0522209	0.830947	69.2647	
0.827304	-0.00364973	-0.561743	-25.0581	-0.0252295	0.998728	-0.0436455	-4.17621	0.561188	0.0502806	0.82616	70.0776	
0.823143	-0.00348617	-0.567823	-25.6295	-0.0263287	0.998671	-0.0442987	-4.2528	0.567223	0.0514142	0.821958	70.8947	
0.819718	-0.00555809	-0.572741	-26.2124	-0.0269232	0.998474	-0.0482226	-4.3197	0.572134	0.054949	0.818317	71.7045	
0.816458	-0.00767727	-0.577354	-26.7811	-0.0296744	0.998032	-0.0552349	-4.3839	0.576642	0.0622296	0.814623	72.5245	
0.813823	-0.00918246	-0.58104	-27.3989	-0.0294251	0.997941	-0.0569846	-4.43208	0.580367	0.0634725	0.811878	73.3094	
0.810593	-0.00755775	-0.585562	-27.9926	-0.0290094	0.998171	-0.0530409	-4.49639	0.584892	0.0599814	0.808891	74.1115	
0.807741	-0.00494883	-0.589517	-28.6107	-0.0285179	0.998466	-0.0474564	-4.56155	0.588847	0.0551443	0.806361	74.8948	
0.804338	-0.00330199	-0.594163	-29.1971	-0.0287104	0.9986	-0.0444157	-4.61648	0.593478	0.0527839	0.803117	75.703	
0.80124	-0.00315943	-0.598334	-29.8027	-0.0294373	0.998567	-0.0446929	-4.67529	0.597618	0.0534231	0.799999	76.4966	
0.797535	-0.00507953	-0.603252	-30.408	-0.0289377	0.998491	-0.0466649	-4.7161	0.602579	0.0546735	0.796185	77.2916	
0.793324	-0.00792208	-0.608749	-31.0273	-0.0270993	0.998465	-0.0483097	-4.79663	0.608197	0.0548219	0.791891	78.0726	
0.788647	-0.00858145	-0.614786	-31.6227	-0.0265693	0.998493	-0.0480205	-4.87281	0.614271	0.0542056	0.787231	78.8724	
0.783515	-0.00846484	-0.621315	-32.2211	-0.0264141	0.99855	-0.0469141	-4.93935	0.620811	0.0531694	0.782155	79.6708	
0.77841	-0.00897648	-0.627692	-32.8535	-0.0259037	0.998587	-0.0464041	-4.98832	0.627222	0.052381	0.777077	80.444	
0.773325	-0.0108199	-0.633917	-33.5102	-0.0252437	0.998536	-0.0478386	-5.03905	0.633507	0.0529972	0.77192	81.1963	
0.767824	-0.0126769	-0.640536	-34.1535	-0.0235799	0.998568	-0.0480284	-5.0991	0.640227	0.0519811	0.766425	81.9596	
0.762554	-0.0135662	-0.646782	-34.8067	-0.0236296	0.998529	-0.0488033	-5.16195	0.646492	0.0524983	0.761112	82.7142	
0.756883	-0.0151048	-0.653376	-35.4683	-0.0230521	0.998494	-0.0497873	-5.22036	0.653144	0.0527448	0.755395	83.4618	
0.750739	-0.0171407	-0.660377	-36.1287	-0.0218427	0.998473	-0.0507479	-5.2868	0.660238	0.0525228	0.749218	84.2097	
0.744493	-0.0189521	-0.667361	-36.798	-0.0201845	0.998501	-0.0508734	-5.3397	0.667325	0.0513452	0.742995	84.9508	
0.738331	-0.0187699	-0.674178	-37.4884	-0.019524	0.998599	-0.0491841	-5.39127	0.674156	0.0494768	0.73693	85.6725	
0.731452	-0.0189412	-0.68163	-38.1448	-0.0191832	0.998647	-0.0483358	-5.45008	0.681624	0.0484311	0.730098	86.4245	
0.725596	-0.0211758	-0.687795	-38.8459	-0.0181074	0.998593	-0.0498472	-5.49616	0.687882	0.0486231	0.724192	87.1361	
0.720701	-0.0231735	-0.692858	-39.5937	-0.0169924	0.99855	-0.051073	-5.56664	0.693038	0.0485817	0.719263	87.7962	
0.713981	-0.0209695	-0.699851	-40.2591	-0.0207991	0.998475	-0.0511361	-5.63356	0.699856	0.0510665	0.712456	88.5398	
0.707644	-0.0202514	-0.706278	-40.9468	-0.0197288	0.998633	-0.0484011	-5.70733	0.706293	0.0481848	0.706278	89.262	
0.699235	-0.0178658	-0.714668	-41.5555	-0.0225392	0.99864	-0.0470172	-5.79028	0.714536	0.0489841	0.697881	90.051	
0.693609	-0.0183902	-0.720117	-42.2618	-0.023072	0.998594	-0.0477247	-5.8507	0.719982	0.0497168	0.69221	90.7564	
0.685991	-0.0197375	-0.727343	-42.9327	-0.0240342	0.998472	-0.0497627	-5.9175	0.727213	0.0516178	0.684468	91.4949	
0.680381	-0.0237373	-0.732474	-43.6704	-0.0227726	0.998308	-0.0535052	-5.95918	0.732504	0.0530842	0.678689	92.1688	
0.675212	-0.0222577	-0.737288	-44.41	-0.0247741	0.998296	-0.0528254	-6.04334	0.737207	0.053934	0.67351	92.8365	
0.671478	-0.0218	-0.740703	-45.191	-0.0244614	0.99837	-0.0515588	-6.09854	0.74062	0.0527393	0.669851	93.4586	
0.665373	-0.0225403	-0.746171	-45.9124	-0.0241934	0.998368	-0.0517324	-6.14842	0.746119	0.0524737	0.663742	94.1493	
0.660387	-0.0256738	-0.750487	-46.6728	-0.0222349	0.998309	-0.0537172	-6.18062	0.750597	0.0521611	0.658699	94.7979	
0.654245	-0.0265056	-0.755818	-47.4045	-0.0218779	0.998304	-0.053947	-6.24503	0.755966	0.0518303	0.652555	95.4766	
0.649159	-0.0274518	-0.760157	-48.1539	-0.021068	0.998316	-0.0540442	-6.29582	0.760361	0.0510982	0.647488	96.1367	
0.644579	-0.0260126	-0.764095	-48.8923	-0.0217213	0.998394	-0.0523128	-6.39083	0.764229	0.0503169	0.642979	96.8044	
0.639167	-0.0280903	-0.768555	-49.6203	-0.0186056	0.998475	-0.0519671	-6.49055	0.768843	0.0475151	0.63767	97.4826	
0.635136	-0.0313451	-0.771764	-50.4104	-0.0156662	0.998448	-0.0534446	-6.57219	0.772241	0.0460352	0.633659	98.0902	
0.631285	-0.0377278	-0.774632	-51.2035	-0.00939111	0.998371	-0.0562781	-6.61429	0.775494	0.0428022	0.629903	98.6978	
0.626193	-0.0410314	-0.778588	-52.0128	-0.00480964	0.998392	-0.0564833	-6.68093	0.779653	0.0391142	0.624988	99.2814	
0.61835	-0.0433197	-0.784708	-52.8038	0.000290261	0.998492	-0.0548929	-6.78829	0.785902	0.0337153	0.617431	99.8837	
0.609261	-0.0449418	-0.791695	-53.5996	0.00336994	0.99853	-0.0540897	-6.83459	0.792963	0.0302868	0.608517	100.487	
0.601	-0.0431893	-0.798081	-54.4059	0.00396231	0.998688	-0.0510616	-6.90487	0.799239	0.0275258	0.600383	101.075	
0.592558	-0.0432679	-0.804365	-55.2402	0.00367246	0.998691	-0.0510155	-6.95647	0.80552	0.0272756	0.591941	101.624	
0.584554	-0.0448982	-0.810111	-56.1086	0.00323497	0.998589	-0.0530098	-7.00841	0.811348	0.0283664	0.583875	102.117	
0.575209	-0.0464237	-0.816688	-56.9284	0.00243971	0.998481	-0.0550391	-7.07784	0.818003	0.0296665	0.574448	102.685	
0.567044	-0.0503358	-0.822148	-57.8236	0.00639078	0.99837	-0.0567172	-7.11561	0.823662	0.026907	0.566442	103.129	
0.556071	-0.0532704	-0.829426	-58.6466	0.0104809	0.998314	-0.0570906	-7.14883	0.831069	0.0230534	0.555692	103.696	
0.545683	-0.0533743	-0.83629	-59.4972	0.0116627	0.998357	-0.0561078	-7.21757	0.837911	0.0208636	0.545409	104.218	
0.536092	-0.0550551	-0.842362	-60.3759	0.013669	0.998306	-0.0565482	-7.26891	0.844049	0.0188008	0.535937	104.692	
0.52604	-0.0556975	-0.848634	-61.2241	0.0126298	0.998255	-0.0576886	-7.34069	0.850366	0.0196285	0.525826	105.217	
0.515412	-0.0563795	-0.855086	-62.0704	0.0122666	0.998217	-0.0584229	-7.40618	0.856855	0.0196229	0.515184	105.746	
0.50563	-0.0578746	-0.860807	-62.9476	0.0120443	0.998124	-0.0600321	-7.47409	0.862666	0.0199863	0.505379	106.221	
0.493986	-0.0587737	-0.867481	-63.8032	0.0121416	0.998082	-0.0607082	-7.54189	0.869385	0.0194564	0.493752	106.734	
0.483076	-0.0571659	-0.87371	-64.6625	0.0113338	0.998191	-0.059044	-7.60559	0.875505	0.0186203	0.48285	107.242	
0.475074	-0.0559342	-0.878166	-65.5442	0.0124818	0.998306	-0.056834	-7.66604	0.879857	0.0160393	0.474967	107.71	
0.470005	-0.0547061	-0.880967	-66.4335	0.0105585	0.998355	-0.0563625	-7.74344	0.882601	0.017189	0.469809	108.16	
0.460864	-0.0577954	-0.885587	-67.3079	0.0131418	0.998212	-0.0583065	-7.81306	0.887373	0.0152332	0.4608	108.641	
0.456384	-0.0611334	-0.88768	-68.2192	0.0154104	0.99803	-0.0608101	-7.88538	0.889649	0.0140732	0.456427	109.046	
0.450827	-0.0643535	-0.890288	-69.1241	0.0169316	0.997835	-0.0635535	-7.95125	0.892451	0.0135777	0.450941	109.466	
0.445848	-0.0685445	-0.89248	-70.0278	0.0196315	0.997573	-0.0668088	-8.01811	0.894893	0.0122659	0.446112	109.889	
0.440904	-0.0690963	-0.894891	-70.9162	0.0215993	0.99756	-0.0663818	-8.10168	0.897294	0.00993897	0.441321	110.341	
0.437249	-0.0666542	-0.896867	-71.8267	0.0240673	0.99776	-0.0624189	-8.18618	0.899018	0.0057075	0.437874	110.746	
0.431168	-0.0631623	-0.900058	-72.6926	0.0272474	0.998003	-0.056983	-8.27814	0.90186	4.499e-05	0.432028	111.237	
0.427578	-0.0622645	-0.901832	-73.5909	0.0290163	0.998056	-0.0551509	-8.35264	0.903513	-0.00258651	0.428553	111.67	
0.425324	-0.063467	-0.902813	-74.5067	0.031716	0.997971	-0.0552148	-8.39843	0.904485	-0.00514941	0.426474	112.069	
0.421176	-0.0616916	-0.904878	-75.3832	0.0325321	0.99807	-0.052903	-8.47772	0.906395	-0.00715606	0.42237	112.544	
0.417598	-0.058003	-0.906778	-76.2615	0.0315827	0.998284	-0.0493114	-8.59122	0.908083	-0.0080461	0.418714	113.009	
0.417158	-0.0580999	-0.906975	-77.1833	0.0331463	0.998263	-0.0487023	-8.67726	0.908229	-0.00974633	0.418359	113.387	
0.415388	-0.0571829	-0.907845	-78.0955	0.0344547	0.998295	-0.0471152	-8.76283	0.908992	-0.0117085	0.41665	113.787	
0.40971	-0.0574424	-0.910405	-78.9585	0.0378712	0.998226	-0.0459403	-8.79168	0.911429	-0.0156559	0.411159	114.292	
0.405601	-0.0569605	-0.912274	-79.8456	0.0399221	0.998208	-0.0445765	-8.84364	0.913178	-0.0183395	0.407148	114.75	
0.399084	-0.0562006	-0.91519	-80.6793	0.0398093	0.998241	-0.0439411	-8.91495	0.91605	-0.0188969	0.400619	115.298	
0.399812	-0.0562873	-0.914867	-81.6024	0.0403368	0.998226	-0.0437881	-8.99263	0.915709	-0.0193959	0.401373	115.674	
0.399465	-0.0583532	-0.914889	-82.5244	0.0414996	0.9981	-0.0455407	-9.04539	0.915809	-0.0197756	0.401128	116.058	
0.397757	-0.0598659	-0.915536	-83.4216	0.0412345	0.998027	-0.0473454	-9.08766	0.916564	-0.0189196	0.399441	116.498	
0.403235	-0.0569337	-0.913324	-84.3537	0.0380805	0.998242	-0.0454146	-9.20031	0.914304	-0.0164671	0.404694	116.842	
0.403436	-0.0594063	-0.913077	-85.2362	0.0372117	0.99813	-0.0484982	-9.22327	0.914251	-0.0144112	0.404893	117.312	
0.410412	-0.0612307	-0.909842	-86.1643	0.0366365	0.998045	-0.0506405	-9.27834	0.911164	-0.01255	0.411852	117.68	
0.412886	-0.0667844	-0.908331	-87.0453	0.0377646	0.997706	-0.0561895	-9.24768	0.909999	-0.0111028	0.414461	118.152	
0.413912	-0.0666165	-0.907876	-87.8926	0.0368909	0.997727	-0.0563904	-9.28704	0.909569	-0.0101517	0.415429	118.682	
0.423537	-0.0665423	-0.903431	-88.8183	0.0360818	0.997746	-0.0565736	-9.34179	0.90516	-0.00863642	0.424984	119.056	
0.438454	-0.071108	-0.895936	-89.7723	0.0397973	0.997424	-0.0596868	-9.368	0.897872	-0.00948595	0.440154	119.355	
0.44681	-0.0714625	-0.89177	-90.656	0.040132	0.997402	-0.0598198	-9.43291	0.893728	-0.00906045	0.448518	119.818	
0.461227	-0.0739543	-0.884195	-91.5927	0.0429163	0.997213	-0.0610205	-9.51833	0.886244	-0.00980202	0.463116	120.158	
0.472588	-0.0755633	-0.878038	-92.4824	0.041559	0.99712	-0.063443	-9.58997	0.880303	-0.00650797	0.474367	120.609	
0.48797	-0.0758072	-0.869563	-93.3586	0.0367946	0.997122	-0.0662798	-9.64636	0.872085	0.000347317	0.489355	121.087	
0.486305	-0.0746767	-0.870592	-94.0436	0.0325679	0.997198	-0.0673444	-9.6906	0.873182	0.00439654	0.487374	121.814	
0.499557	-0.072149	-0.863271	-94.92	0.0315513	0.99738	-0.0650992	-9.77288	0.865706	0.00528347	0.500525	122.289	
0.514475	-0.0694135	-0.854691	-95.8082	0.0310944	0.997573	-0.0623005	-9.86248	0.856941	0.00547597	0.515385	122.74	
0.526688	-0.0712865	-0.847064	-96.6751	0.0329159	0.99744	-0.0634752	-9.92084	0.849421	0.00554976	0.527687	123.235	
0.534727	-0.0711887	-0.842021	-97.4673	0.0311729	0.997429	-0.0645312	-9.9952	0.84445	0.00825838	0.535571	123.84	
0.543413	-0.0738033	-0.836215	-98.3031	0.0331568	0.997237	-0.066468	-10.074	0.83881	0.00839339	0.544359	124.384	
0.554315	-0.0755763	-0.828869	-99.1291	0.0359276	0.997113	-0.0668899	-10.1582	0.831531	0.00729881	0.55543	124.941	
0.565638	-0.0759744	-0.821146	-99.9613	0.0371712	0.997084	-0.0666476	-10.2378	0.823815	0.00717547	0.566813	125.49	
0.574531	-0.0727668	-0.815242	-100.757	0.0349896	0.997313	-0.0643597	-10.3243	0.817734	0.0084517	0.575534	126.09	
0.585442	-0.0706703	-0.807628	-101.582	0.0374723	0.997488	-0.0601203	-10.416	0.809848	0.00493331	0.586619	126.648	
0.595747	-0.0684128	-0.800253	-102.397	0.0359113	0.997638	-0.058553	-10.498	0.802369	0.00614464	0.596797	127.22	
0.609036	-0.0686381	-0.790167	-103.218	0.0345887	0.997599	-0.0599969	-10.559	0.792388	0.00920937	0.609948	127.788	
0.618591	-0.068774	-0.782697	-103.986	0.033296	0.997561	-0.0613388	-10.6141	0.785007	0.011883	0.619373	128.426	
0.626007	-0.0672802	-0.77691	-104.743	0.0327182	0.99766	-0.0600339	-10.7118	0.779131	0.0121625	0.626743	129.072	
0.635186	-0.0650873	-0.769612	-105.488	0.0323577	0.997811	-0.0576806	-10.7773	0.771681	0.0117351	0.635901	129.736	
0.645357	-0.0632654	-0.761257	-106.265	0.0327319	0.997939	-0.0551868	-10.854	0.76318	0.0106978	0.646098	130.361	
0.652829	-0.0627671	-0.7549	-107.01	0.0334165	0.997977	-0.0540799	-10.9298	0.756768	0.0100788	0.653606	131.024	
0.660843	-0.0616709	-0.747986	-107.757	0.0320541	0.998028	-0.0539669	-11.0062	0.74984	0.0116876	0.661516	131.684	
0.669554	-0.0607905	-0.740272	-108.515	0.0316236	0.998075	-0.0533584	-11.0771	0.74209	0.0123162	0.670187	132.333	
0.679067	-0.0571922	-0.731845	-109.285	0.0303709	0.998296	-0.0498341	-11.1606	0.733448	0.0116139	0.679646	132.965	
0.68712	-0.0542335	-0.724517	-110.014	0.0293456	0.998468	-0.0469092	-11.2304	0.725951	0.0109708	0.687658	133.646	
0.693501	-0.0534871	-0.718467	-110.719	0.029439	0.998511	-0.0459193	-11.2887	0.719854	0.0106942	0.694044	134.353	
0.701083	-0.0520191	-0.71118	-111.423	0.0278579	0.998572	-0.0455779	-11.3448	0.712535	0.0121419	0.701531	135.061	
0.710233	-0.0486359	-0.702285	-112.131	0.0249959	0.998724	-0.0438866	-11.414	0.703523	0.0136154	0.710542	135.764	
0.719173	-0.0457936	-0.693321	-112.834	0.0245895	0.998878	-0.0404691	-11.4796	0.694396	0.0120559	0.719492	136.472	
0.72874	-0.0416806	-0.68352	-113.514	0.0226369	0.999067	-0.0367879	-11.5342	0.684416	0.0113361	0.729004	137.203	
0.739519	-0.0410698	-0.671881	-114.174	0.0234508	0.999103	-0.0352601	-11.6031	0.672727	0.0103194	0.739819	137.951	
0.748662	-0.0403419	-0.661723	-114.81	0.0221821	0.999112	-0.0358144	-11.6554	0.662581	0.0121345	0.748892	138.721	
0.758239	-0.0418154	-0.650634	-115.45	0.0230779	0.999037	-0.0373123	-11.7077	0.651568	0.0132764	0.758474	139.487	
0.769331	-0.0421501	-0.637458	-116.11	0.0236657	0.999017	-0.0374956	-11.7109	0.638412	0.0137606	0.769572	140.239	
0.779538	-0.0403574	-0.625054	-116.734	0.0232919	0.9991	-0.0354596	-11.7611	0.625922	0.0130834	0.779776	141.019	
0.78997	-0.038427	-0.61194	-117.338	0.0234097	0.999197	-0.0325247	-11.7936	0.612698	0.0113682	0.790235	141.815	
0.799634	-0.0381672	-0.599274	-117.932	0.0250714	0.99923	-0.0301864	-11.8327	0.599964	0.00911342	0.799975	142.619	
0.809881	-0.0368959	-0.585433	-118.554	0.0260014	0.999297	-0.0270091	-11.8815	0.586017	0.00665209	0.810271	143.4	
0.817475	-0.0364855	-0.574807	-119.104	0.0276159	0.999327	-0.0241571	-11.9158	0.575301	0.00387399	0.817932	144.235	
0.825051	-0.0373264	-0.563824	-119.657	0.0297067	0.999301	-0.0226858	-11.9429	0.564277	0.00196761	0.825583	145.067	
0.832839	-0.0371698	-0.552266	-120.255	0.0298246	0.999307	-0.0222809	-11.976	0.552711	0.00208525	0.83337	145.868	
0.840434	-0.0368256	-0.540661	-120.789	0.0293789	0.999317	-0.0223976	-12.0046	0.541116	0.00293973	0.840943	146.713	
